transaction_id,user_id,date,month,category,amount,income
2462,23,2024-08-26,2024-08,Shopping,1578.21,108065.06
2463,38,2023-05-19,2023-05,Bills,2918.72,24929.97
2464,1,2024-07-14,2024-07,Bills,1601.6,88058.31
2465,23,2024-03-04,2024-03,Food,179.63,61096.06
2466,33,2025-04-18,2025-04,Health,2905.87,37845.07
2467,20,2025-06-05,2025-06,Entertainment,1419.54,46066.64
2468,1,2025-05-31,2025-05,Shopping,2617.78,97252.26
2469,33,2024-04-12,2024-04,Health,3322.85,96925.06
2470,45,2025-06-06,2025-06,Entertainment,200.43,64510.67
2471,19,2023-05-07,2023-05,Entertainment,624.36,119822.25
2472,15,2024-04-08,2024-04,Entertainment,215.24,76325.58
2473,41,2024-03-08,2024-03,Travel,129.81,110438.11
2474,45,2023-06-07,2023-06,Shopping,2977.3,98976.18
2475,19,2024-10-30,2024-10,Education,2401.52,37139.83
2476,26,2024-04-07,2024-04,Food,585.31,98472.34
2477,38,2023-09-12,2023-09,Entertainment,1383.58,107992.96
2478,7,2024-04-22,2024-04,Shopping,883.38,96330.76
2479,36,2025-01-02,2025-01,Shopping,931.49,118190.53
2480,29,2025-03-22,2025-03,Bills,639.37,47489.57
2481,30,2024-06-24,2024-06,Shopping,1376.94,109510.0
2482,27,2025-01-03,2025-01,Health,2620.78,36163.77
2483,43,2025-02-13,2025-02,Bills,1191.87,112172.67
2484,41,2023-12-28,2023-12,Education,1987.87,100472.6
2485,5,2023-08-09,2023-08,Other,766.09,64721.37
2486,32,2024-04-12,2024-04,Shopping,1551.87,52307.11
2487,29,2024-11-05,2024-11,Entertainment,551.86,85976.36
2488,31,2024-07-06,2024-07,Education,4277.77,111329.97
2489,11,2024-05-28,2024-05,Education,3579.2,116111.83
2490,3,2023-12-02,2023-12,Other,296.57,49239.1
2491,50,2023-07-31,2023-07,Travel,454.49,50349.62
2492,11,2023-08-09,2023-08,Travel,595.08,30195.25
2493,23,2024-03-15,2024-03,Education,843.46,102107.84
2494,2,2023-03-29,2023-03,Entertainment,1059.91,25648.34
2495,14,2025-02-10,2025-02,Health,3403.54,59882.15
2496,44,2023-05-08,2023-05,Other,783.63,67321.32
2497,31,2024-05-16,2024-05,Other,483.51,109409.14
2498,10,2025-03-01,2025-03,Health,3398.87,100135.21
2499,29,2023-12-27,2023-12,Food,261.06,60608.21
2500,37,2025-05-01,2025-05,Travel,175.2,72443.63
2501,6,2025-05-25,2025-05,Other,660.1,44563.16
2502,29,2024-04-17,2024-04,Health,3218.66,29896.86
2503,18,2025-05-05,2025-05,Travel,520.31,54646.93
2504,12,2023-09-20,2023-09,Education,5888.54,46827.6
2505,50,2023-01-26,2023-01,Bills,3672.78,65098.65
2506,37,2025-03-25,2025-03,Education,1992.64,67160.86
2507,12,2025-06-09,2025-06,Bills,2475.69,31279.69
2508,32,2025-04-10,2025-04,Other,708.51,100137.15
2509,1,2024-03-10,2024-03,Entertainment,604.02,43448.4
2510,25,2023-03-27,2023-03,Health,2296.95,83177.48
2511,4,2024-09-29,2024-09,Entertainment,685.58,113805.39
2512,41,2024-07-31,2024-07,Health,2028.28,53336.78
2513,17,2023-12-06,2023-12,Shopping,1797.86,63558.92
2514,34,2025-03-04,2025-03,Other,115.72,53120.83
2515,41,2024-11-28,2024-11,Health,2516.21,78519.48
2516,15,2023-02-11,2023-02,Food,440.24,51378.21
2517,17,2023-09-22,2023-09,Food,617.16,109296.46
2518,36,2024-07-13,2024-07,Travel,341.76,61577.43
2519,6,2023-03-15,2023-03,Other,268.22,43970.91
2520,13,2023-07-27,2023-07,Food,261.24,76100.68
2521,26,2023-11-27,2023-11,Travel,226.1,111344.47
2522,10,2024-09-28,2024-09,Shopping,2295.05,31346.22
2523,43,2025-01-31,2025-01,Other,774.84,58615.59
2524,43,2025-04-15,2025-04,Other,915.11,116230.07
2525,36,2025-04-13,2025-04,Food,538.66,88477.32
2526,16,2024-03-02,2024-03,Education,599.33,68272.84
2527,4,2023-01-19,2023-01,Bills,3831.36,51276.07
2528,19,2025-04-01,2025-04,Shopping,1683.53,48998.74
2529,21,2024-10-12,2024-10,Entertainment,1479.68,22883.63
2530,32,2024-02-18,2024-02,Shopping,555.42,113361.54
2531,36,2023-11-03,2023-11,Entertainment,852.25,76712.87
2532,38,2024-05-31,2024-05,Travel,311.41,99060.3
2533,22,2023-05-13,2023-05,Health,1380.19,81572.61
2534,29,2024-10-23,2024-10,Entertainment,695.6,107537.13
2535,42,2024-07-26,2024-07,Travel,404.67,57393.87
2536,49,2024-01-13,2024-01,Health,634.87,50543.28
2537,47,2023-03-30,2023-03,Shopping,876.49,87220.07
2538,4,2025-05-21,2025-05,Food,726.96,30559.84
2539,35,2025-04-21,2025-04,Education,5284.61,32619.51
2540,46,2025-02-22,2025-02,Entertainment,922.27,68009.01
2541,25,2023-04-05,2023-04,Bills,3748.9,113774.17
2542,30,2024-09-06,2024-09,Education,607.26,100570.48
2543,35,2023-12-15,2023-12,Travel,157.14,101603.35
2544,18,2023-10-09,2023-10,Travel,317.52,49845.07
2545,6,2024-10-02,2024-10,Food,265.21,93051.47
2546,21,2024-04-16,2024-04,Bills,926.46,20678.82
2547,43,2023-03-24,2023-03,Other,262.63,54044.11
2548,12,2024-02-21,2024-02,Travel,337.95,40471.39
2549,10,2025-03-09,2025-03,Shopping,2645.5,59499.03
2550,37,2023-07-29,2023-07,Bills,1432.77,57779.68
2551,16,2024-12-12,2024-12,Other,693.44,48958.27
2552,24,2023-03-21,2023-03,Food,146.12,39128.92
2553,35,2025-03-11,2025-03,Food,755.86,57725.2
2554,37,2023-12-12,2023-12,Health,1169.33,32703.36
2555,25,2023-02-03,2023-02,Travel,531.22,101082.81
2556,7,2025-04-03,2025-04,Education,5596.01,109812.38
2557,12,2024-02-05,2024-02,Shopping,1227.59,30612.54
2558,19,2024-01-13,2024-01,Other,979.72,92660.44
2559,34,2025-02-13,2025-02,Travel,187.06,54186.56
2560,26,2025-01-08,2025-01,Bills,3117.43,117545.05
2561,15,2023-03-27,2023-03,Education,2828.63,20450.45
2562,24,2023-05-29,2023-05,Travel,339.72,52425.09
2563,32,2025-03-10,2025-03,Travel,189.29,110923.24
2564,4,2023-03-27,2023-03,Travel,133.96,91017.33
2565,50,2023-07-03,2023-07,Health,292.82,61174.77
2566,15,2024-12-09,2024-12,Health,1567.67,86780.62
2567,3,2024-03-22,2024-03,Entertainment,677.52,99084.97
2568,28,2024-05-22,2024-05,Shopping,2205.22,40423.86
2569,36,2023-06-03,2023-06,Education,1068.58,38066.27
2570,7,2025-04-04,2025-04,Shopping,1117.43,41017.58
2571,31,2024-07-24,2024-07,Shopping,2323.53,22198.65
2572,44,2023-07-30,2023-07,Travel,57.67,85711.88
2573,20,2023-12-23,2023-12,Food,528.05,89603.14
2574,14,2024-12-15,2024-12,Shopping,395.01,78893.6
2575,9,2025-05-17,2025-05,Other,755.09,70973.55
2576,31,2025-02-23,2025-02,Health,1712.73,22644.69
2577,45,2023-09-22,2023-09,Bills,613.13,92293.07
2578,6,2024-09-17,2024-09,Shopping,2431.17,32756.82
2579,42,2024-06-08,2024-06,Education,5436.41,64716.05
2580,20,2024-07-15,2024-07,Other,795.31,29329.79
2581,37,2025-02-03,2025-02,Bills,4263.73,103019.26
2582,40,2024-07-19,2024-07,Travel,65.59,102853.03
2583,39,2024-09-09,2024-09,Travel,192.47,90867.67
2584,47,2023-01-05,2023-01,Shopping,312.92,40113.65
2585,38,2023-08-31,2023-08,Travel,235.76,61844.95
2586,3,2023-12-09,2023-12,Education,3122.15,47067.46
2587,13,2025-04-05,2025-04,Health,2499.39,59574.48
2588,23,2025-06-17,2025-06,Education,5268.18,94674.33
2589,44,2024-07-28,2024-07,Health,2080.93,33093.13
2590,24,2023-03-13,2023-03,Shopping,1721.91,91168.21
2591,19,2024-03-12,2024-03,Bills,1066.73,110309.75
2592,36,2023-02-09,2023-02,Entertainment,777.19,94436.82
2593,6,2024-08-03,2024-08,Travel,491.69,63180.51
2594,50,2024-12-01,2024-12,Bills,2581.06,114096.58
2595,11,2024-06-12,2024-06,Entertainment,774.54,98507.19
2596,43,2025-03-26,2025-03,Food,488.14,37979.78
2597,26,2024-01-08,2024-01,Entertainment,1337.74,24508.89
2598,6,2023-04-18,2023-04,Bills,4423.93,29805.78
2599,14,2023-09-29,2023-09,Bills,721.73,105243.89
2600,17,2025-02-18,2025-02,Education,5083.58,54802.7
2601,41,2023-06-30,2023-06,Entertainment,785.14,72780.74
2602,24,2024-04-17,2024-04,Food,353.24,21034.56
2603,37,2023-08-01,2023-08,Bills,3667.61,85080.27
2604,41,2023-12-14,2023-12,Other,869.82,64883.17
2605,1,2023-08-09,2023-08,Education,2903.69,59688.94
2606,15,2024-04-10,2024-04,Travel,369.41,58813.31
2607,42,2024-10-12,2024-10,Bills,1520.77,77550.1
2608,8,2023-08-31,2023-08,Other,539.18,37067.74
2609,23,2024-10-13,2024-10,Travel,506.32,76237.84
2610,22,2023-06-21,2023-06,Food,592.17,49148.41
2611,44,2023-06-28,2023-06,Health,3833.73,96670.52
2612,24,2023-01-19,2023-01,Health,3035.77,37560.01
2613,48,2025-02-01,2025-02,Shopping,1817.45,55781.33
2614,29,2023-10-31,2023-10,Education,5762.6,69903.62
2615,42,2024-01-10,2024-01,Education,3708.33,73838.42
2616,39,2024-10-30,2024-10,Health,995.29,20371.97
2617,18,2024-05-06,2024-05,Shopping,1263.89,64848.52
2618,44,2025-03-25,2025-03,Other,783.79,96127.55
2619,26,2023-11-04,2023-11,Travel,538.25,51818.75
2620,43,2023-07-27,2023-07,Food,622.12,57827.39
2621,20,2024-10-15,2024-10,Travel,396.72,110787.27
2622,6,2024-09-26,2024-09,Food,648.32,46833.98
2623,5,2024-08-11,2024-08,Entertainment,566.65,33032.39
2624,11,2023-01-08,2023-01,Bills,1698.11,69720.24
2625,28,2024-12-18,2024-12,Food,234.29,53381.49
2626,27,2024-12-24,2024-12,Food,389.75,47005.85
2627,45,2024-09-08,2024-09,Education,3486.1,46006.27
2628,44,2025-01-06,2025-01,Entertainment,912.85,105867.21
2629,14,2024-03-24,2024-03,Education,4821.17,87351.68
2630,24,2023-06-26,2023-06,Education,4321.51,64154.73
2631,9,2024-03-15,2024-03,Education,1278.86,84283.34
2632,35,2023-03-29,2023-03,Travel,576.25,52997.49
2633,23,2024-11-15,2024-11,Shopping,2724.16,47038.32
2634,14,2024-11-29,2024-11,Entertainment,1436.98,30108.86
2635,27,2023-06-24,2023-06,Travel,212.21,21526.48
2636,33,2023-10-27,2023-10,Entertainment,530.61,64359.97
2637,45,2024-12-04,2024-12,Travel,530.29,90491.11
2638,26,2023-10-05,2023-10,Bills,3425.42,85365.65
2639,47,2024-06-24,2024-06,Shopping,208.46,44793.24
2640,9,2023-01-24,2023-01,Health,3742.11,92058.64
2641,44,2025-05-18,2025-05,Education,1003.16,71387.58
2642,14,2024-01-13,2024-01,Travel,149.67,101030.33
2643,40,2024-02-28,2024-02,Entertainment,1420.53,106747.7
2644,1,2025-01-25,2025-01,Education,2331.98,62654.57
2645,33,2024-01-26,2024-01,Bills,600.23,106912.16
2646,15,2023-04-05,2023-04,Food,296.44,117222.97
2647,29,2024-09-26,2024-09,Bills,3799.98,20041.03
2648,22,2024-02-12,2024-02,Travel,208.36,38552.6
2649,50,2024-10-12,2024-10,Education,4419.31,88803.05
2650,5,2023-08-24,2023-08,Travel,188.71,115591.88
2651,18,2023-04-09,2023-04,Other,484.45,104619.39
2652,12,2024-07-27,2024-07,Food,655.69,86136.04
2653,7,2023-01-26,2023-01,Entertainment,808.24,89764.64
2654,27,2024-05-30,2024-05,Shopping,1296.69,82191.44
2655,25,2024-10-16,2024-10,Travel,59.92,75704.76
2656,41,2023-10-20,2023-10,Food,478.93,52389.56
2657,14,2023-11-20,2023-11,Shopping,2876.44,93410.86
2658,33,2024-12-09,2024-12,Food,189.3,105933.28
2659,40,2023-01-07,2023-01,Shopping,1138.92,101585.53
2660,15,2024-01-31,2024-01,Other,159.74,116936.12
2661,29,2023-12-29,2023-12,Health,2663.19,61319.45
2662,14,2023-10-25,2023-10,Entertainment,1067.39,26709.37
2663,4,2023-01-27,2023-01,Shopping,919.58,86415.28
2664,9,2023-06-30,2023-06,Health,2798.6,99204.46
2665,43,2024-10-08,2024-10,Shopping,421.72,68782.28
2666,5,2023-09-12,2023-09,Entertainment,520.46,59317.04
2667,30,2025-06-18,2025-06,Travel,159.26,48070.97
2668,50,2023-05-29,2023-05,Food,287.61,52880.18
2669,44,2024-03-28,2024-03,Health,1317.05,41580.43
2670,18,2024-08-17,2024-08,Education,2219.75,30591.57
2671,31,2024-07-14,2024-07,Entertainment,1236.27,33789.49
2672,34,2023-04-15,2023-04,Travel,488.65,73791.95
2673,3,2024-12-23,2024-12,Entertainment,345.79,93680.51
2674,24,2024-11-01,2024-11,Travel,410.5,20866.91
2675,11,2023-06-14,2023-06,Other,112.98,56680.59
2676,1,2024-01-22,2024-01,Other,51.29,69708.93
2677,26,2025-03-01,2025-03,Health,3328.42,107939.7
2678,25,2023-11-16,2023-11,Food,541.45,27951.97
2679,10,2024-10-21,2024-10,Other,401.16,52930.53
2680,1,2025-02-08,2025-02,Shopping,497.06,43305.32
2681,8,2024-04-30,2024-04,Health,3841.65,29770.73
2682,15,2024-11-16,2024-11,Shopping,651.08,119601.28
2683,43,2023-08-08,2023-08,Entertainment,828.44,104841.77
2684,34,2023-04-06,2023-04,Travel,202.36,106233.49
2685,39,2023-10-02,2023-10,Travel,306.98,44008.47
2686,29,2024-02-21,2024-02,Bills,2941.47,117844.44
2687,35,2024-09-10,2024-09,Food,488.99,114704.03
2688,27,2024-10-16,2024-10,Food,720.97,55814.48
2689,24,2023-11-29,2023-11,Food,392.69,74662.56
2690,9,2024-03-16,2024-03,Bills,2733.8,50600.1
2691,48,2024-12-11,2024-12,Food,512.01,60773.92
2692,21,2024-01-30,2024-01,Other,779.57,116072.81
2693,44,2023-03-19,2023-03,Health,625.97,64076.58
2694,4,2024-03-23,2024-03,Education,5433.47,59480.08
2695,10,2023-04-19,2023-04,Shopping,1558.37,117378.05
2696,19,2023-07-06,2023-07,Shopping,2716.68,113112.05
2697,14,2024-06-05,2024-06,Food,109.15,37170.08
2698,23,2024-06-18,2024-06,Education,640.1,26360.9
2699,26,2023-09-23,2023-09,Bills,2805.98,74590.26
2700,3,2023-05-15,2023-05,Health,847.4,69970.57
2701,19,2023-06-05,2023-06,Bills,1167.81,59884.14
2702,23,2023-01-20,2023-01,Education,5993.95,118721.45
2703,48,2024-02-05,2024-02,Health,1480.3,78548.59
2704,4,2024-06-17,2024-06,Entertainment,267.37,42295.0
2705,34,2023-12-19,2023-12,Travel,285.41,85828.38
2706,12,2023-05-10,2023-05,Health,245.87,71893.74
2707,17,2023-03-31,2023-03,Travel,579.58,78947.08
2708,20,2023-11-28,2023-11,Food,501.38,112790.06
2709,10,2024-08-20,2024-08,Shopping,1104.34,43725.44
2710,22,2023-04-18,2023-04,Bills,2769.89,94404.95
2711,15,2023-03-27,2023-03,Food,147.46,92358.07
2712,34,2023-12-30,2023-12,Education,2092.24,86412.57
2713,35,2025-05-23,2025-05,Travel,515.61,26386.64
2714,44,2024-05-23,2024-05,Other,295.58,110066.61
2715,36,2025-04-28,2025-04,Entertainment,1071.68,90075.87
2716,44,2025-01-06,2025-01,Entertainment,1422.51,103219.12
2717,49,2025-01-25,2025-01,Health,1012.21,85731.88
2718,11,2023-01-13,2023-01,Travel,134.13,100640.28
2719,8,2024-03-23,2024-03,Other,978.55,48167.94
2720,14,2025-03-06,2025-03,Food,413.6,32077.95
2721,13,2024-12-25,2024-12,Health,1292.7,36032.05
2722,46,2025-02-04,2025-02,Bills,1549.63,93407.35
2723,12,2025-04-11,2025-04,Entertainment,983.57,96066.13
2724,5,2024-08-01,2024-08,Entertainment,1407.61,90788.07
2725,44,2024-05-16,2024-05,Bills,3997.83,103209.47
2726,10,2024-08-01,2024-08,Other,268.97,52756.63
2727,25,2023-10-31,2023-10,Health,2999.28,31356.45
2728,30,2023-12-14,2023-12,Other,290.55,44892.9
2729,43,2024-10-23,2024-10,Bills,815.53,22629.77
2730,21,2024-07-11,2024-07,Bills,2921.3,110761.64
2731,31,2024-05-01,2024-05,Shopping,1573.25,23705.2
2732,6,2025-03-31,2025-03,Food,337.42,31106.33
2733,46,2023-08-20,2023-08,Education,4743.74,55124.38
2734,30,2023-02-21,2023-02,Food,323.67,36355.5
2735,29,2023-01-19,2023-01,Bills,2535.24,21610.82
2736,42,2024-02-23,2024-02,Health,902.72,31358.73
2737,5,2024-06-11,2024-06,Food,140.45,34065.33
2738,32,2023-09-13,2023-09,Health,1861.67,60354.86
2739,2,2024-04-12,2024-04,Food,454.74,32654.53
2740,29,2023-08-09,2023-08,Education,4699.88,45826.44
2741,44,2024-09-06,2024-09,Entertainment,1489.22,88665.04
2742,24,2023-01-20,2023-01,Travel,278.17,96786.09
2743,40,2023-02-03,2023-02,Bills,1053.1,40307.06
2744,16,2024-08-05,2024-08,Bills,4305.85,54626.61
2745,33,2024-06-28,2024-06,Education,4401.23,78618.24
2746,36,2023-01-07,2023-01,Other,598.2,54226.56
2747,29,2024-06-19,2024-06,Food,794.96,32718.25
2748,40,2024-12-27,2024-12,Shopping,2659.89,50183.47
2749,11,2023-10-15,2023-10,Entertainment,594.16,59145.43
2750,33,2023-11-05,2023-11,Travel,238.67,61070.04
2751,27,2023-06-15,2023-06,Food,458.08,114356.52
2752,39,2024-05-17,2024-05,Bills,1815.99,99827.3
2753,49,2023-06-18,2023-06,Education,3654.25,105362.99
2754,30,2023-05-05,2023-05,Health,3529.91,21904.34
2755,18,2024-05-31,2024-05,Other,936.46,85719.77
2756,32,2024-10-22,2024-10,Travel,83.71,72557.94
2757,13,2023-07-02,2023-07,Travel,129.29,112027.24
2758,14,2023-02-15,2023-02,Shopping,2984.77,62007.23
2759,28,2025-01-14,2025-01,Education,2998.25,43876.59
2760,26,2025-01-13,2025-01,Travel,481.16,102418.0
2761,11,2024-06-09,2024-06,Food,682.88,40082.88
2762,28,2024-01-16,2024-01,Education,4305.16,83739.25
2763,13,2025-04-23,2025-04,Shopping,2080.23,20435.96
2764,11,2023-09-07,2023-09,Bills,1006.27,29488.42
2765,42,2023-10-30,2023-10,Entertainment,654.31,41430.01
2766,49,2024-09-12,2024-09,Entertainment,747.93,23417.56
2767,15,2023-01-16,2023-01,Health,1553.6,20727.28
2768,6,2024-09-11,2024-09,Education,2858.61,59932.61
2769,4,2024-04-22,2024-04,Health,3360.78,118047.08
2770,32,2023-08-19,2023-08,Health,2474.54,70284.31
2771,8,2025-04-25,2025-04,Other,945.12,72722.6
2772,12,2025-06-16,2025-06,Entertainment,1381.99,98052.18
2773,20,2024-03-09,2024-03,Bills,3230.24,82678.38
2774,30,2023-10-12,2023-10,Travel,395.8,75372.82
2775,26,2024-07-15,2024-07,Bills,3795.31,97694.64
2776,14,2023-05-14,2023-05,Shopping,803.79,28380.42
2777,31,2025-04-28,2025-04,Travel,332.74,102918.18
2778,49,2023-01-13,2023-01,Shopping,1798.39,72707.09
2779,31,2025-04-06,2025-04,Travel,388.37,102804.33
2780,38,2025-01-31,2025-01,Shopping,1862.11,36418.5
2781,23,2024-09-29,2024-09,Other,981.05,59371.92
2782,36,2023-04-13,2023-04,Other,212.76,86760.17
2783,50,2023-09-11,2023-09,Health,3228.4,26289.26
2784,8,2024-09-07,2024-09,Education,2515.51,95579.12
2785,36,2024-11-30,2024-11,Travel,113.0,51438.5
2786,23,2023-02-09,2023-02,Health,1211.4,41512.06
2787,5,2023-12-17,2023-12,Bills,4941.87,75688.06
2788,33,2024-04-08,2024-04,Other,428.64,37013.03
2789,34,2023-09-20,2023-09,Entertainment,1194.19,107512.1
2790,34,2023-06-19,2023-06,Other,583.88,41425.54
2791,42,2025-05-04,2025-05,Entertainment,1209.69,39203.37
2792,9,2024-09-10,2024-09,Travel,56.4,75681.21
2793,49,2023-05-17,2023-05,Travel,454.95,77133.95
2794,43,2023-12-09,2023-12,Shopping,526.05,79647.46
2795,1,2025-04-01,2025-04,Entertainment,257.52,62960.27
2796,41,2024-05-06,2024-05,Food,330.12,92043.37
2797,7,2024-01-27,2024-01,Bills,1997.68,95487.25
2798,25,2024-01-11,2024-01,Health,2622.29,75342.77
2799,12,2025-06-10,2025-06,Shopping,2165.45,103572.16
2800,32,2025-03-28,2025-03,Travel,331.92,65865.8
2801,29,2024-11-21,2024-11,Bills,3559.15,75872.94
2802,28,2025-02-22,2025-02,Health,567.04,115176.55
2803,45,2025-02-23,2025-02,Education,2556.6,76281.26
2804,32,2024-08-13,2024-08,Food,275.56,88970.16
2805,15,2024-06-29,2024-06,Entertainment,904.9,73213.27
2806,20,2023-11-11,2023-11,Entertainment,309.78,96067.98
2807,14,2023-05-25,2023-05,Shopping,434.91,25227.64
2808,13,2024-03-29,2024-03,Food,172.64,101292.84
2809,46,2024-04-27,2024-04,Education,4124.19,47255.77
2810,28,2023-03-28,2023-03,Other,556.85,30126.52
2811,27,2023-02-26,2023-02,Bills,2784.37,100796.57
2812,7,2023-04-22,2023-04,Travel,284.06,54823.06
2813,26,2024-02-14,2024-02,Other,395.7,103327.43
2814,20,2023-04-16,2023-04,Travel,445.76,30745.32
2815,17,2024-10-23,2024-10,Shopping,2260.01,41171.68
2816,32,2023-09-21,2023-09,Travel,286.36,62483.07
2817,48,2023-06-21,2023-06,Food,564.66,68982.81
2818,21,2025-05-11,2025-05,Food,402.65,119169.95
2819,8,2023-05-18,2023-05,Bills,1884.76,31159.39
2820,14,2023-06-17,2023-06,Shopping,1811.54,115059.4
2821,18,2025-05-13,2025-05,Bills,1527.6,42010.98
2822,23,2024-09-02,2024-09,Education,5573.74,105266.62
2823,28,2024-08-14,2024-08,Health,2116.65,66433.17
2824,2,2024-05-16,2024-05,Travel,327.77,23049.65
2825,9,2024-03-22,2024-03,Entertainment,1346.9,95167.98
2826,37,2024-03-02,2024-03,Travel,334.43,56999.89
2827,7,2023-10-17,2023-10,Food,648.93,96328.52
2828,33,2024-01-12,2024-01,Travel,438.02,94586.42
2829,45,2024-01-05,2024-01,Bills,3864.85,64111.62
2830,45,2024-01-24,2024-01,Other,643.78,105401.63
2831,32,2025-01-24,2025-01,Shopping,1914.04,63297.3
2832,18,2023-10-04,2023-10,Travel,318.33,90216.43
2833,47,2024-04-13,2024-04,Health,3514.0,48893.7
2834,23,2023-05-30,2023-05,Travel,258.01,77640.56
2835,28,2023-12-17,2023-12,Food,327.02,91616.45
2836,6,2024-05-28,2024-05,Other,934.0,99967.84
2837,6,2024-08-03,2024-08,Food,445.15,46560.95
2838,50,2023-04-03,2023-04,Shopping,2447.74,43890.47
2839,48,2023-11-17,2023-11,Education,3931.39,76251.21
2840,44,2024-02-07,2024-02,Education,4041.42,75061.33
2841,47,2025-02-08,2025-02,Other,427.84,62811.36
2842,39,2023-06-09,2023-06,Food,375.07,116176.25
2843,10,2024-01-03,2024-01,Education,3805.95,90980.47
2844,20,2024-12-21,2024-12,Education,1845.39,94613.1
2845,23,2024-03-05,2024-03,Shopping,951.96,97660.68
2846,33,2024-11-13,2024-11,Health,2711.7,52290.11
2847,29,2023-01-27,2023-01,Bills,3278.09,60491.08
2848,42,2024-08-03,2024-08,Shopping,287.81,37026.91
2849,38,2025-06-17,2025-06,Entertainment,716.83,70816.38
2850,37,2023-05-05,2023-05,Entertainment,1276.08,98450.56
2851,42,2023-08-24,2023-08,Other,652.61,101831.52
2852,4,2023-06-22,2023-06,Shopping,1069.11,85611.12
2853,47,2023-09-18,2023-09,Food,322.78,44006.97
2854,34,2023-07-20,2023-07,Bills,987.02,113331.04
2855,14,2023-02-09,2023-02,Entertainment,445.61,69654.98
2856,42,2024-04-09,2024-04,Other,558.16,54850.91
2857,45,2025-03-31,2025-03,Education,1962.42,63843.98
2858,24,2024-06-23,2024-06,Other,782.11,82182.46
2859,20,2023-01-03,2023-01,Food,482.23,79031.32
2860,48,2023-05-16,2023-05,Travel,54.71,24779.97
2861,9,2024-02-19,2024-02,Entertainment,375.86,38119.45
2862,34,2024-10-10,2024-10,Education,4464.91,92847.09
2863,5,2025-04-24,2025-04,Shopping,2955.87,103175.81
2864,4,2025-01-09,2025-01,Education,3550.28,104317.79
2865,6,2024-10-28,2024-10,Bills,4228.0,73777.25
2866,48,2025-04-14,2025-04,Bills,2775.14,61320.34
2867,15,2025-03-14,2025-03,Food,519.51,67633.83
2868,3,2024-01-04,2024-01,Education,918.47,70111.97
2869,22,2025-02-25,2025-02,Health,1626.43,44158.5
2870,10,2024-05-03,2024-05,Other,806.38,20376.77
2871,32,2024-04-03,2024-04,Other,362.95,73686.82
2872,19,2025-04-17,2025-04,Health,3416.91,32749.97
2873,42,2023-12-21,2023-12,Health,1691.6,49138.44
2874,36,2024-11-24,2024-11,Education,2982.74,70144.74
2875,11,2024-08-04,2024-08,Entertainment,755.3,45608.84
2876,25,2023-12-28,2023-12,Shopping,475.9,95746.25
2877,23,2023-06-25,2023-06,Food,138.97,99751.74
2878,40,2023-05-14,2023-05,Health,2575.56,53864.33
2879,27,2023-10-04,2023-10,Bills,2365.16,21480.89
2880,22,2023-02-04,2023-02,Food,459.45,33916.0
2881,46,2024-10-19,2024-10,Entertainment,754.77,38886.94
2882,37,2025-02-27,2025-02,Food,474.07,103260.9
2883,23,2024-04-23,2024-04,Other,882.85,41630.09
2884,30,2023-04-25,2023-04,Health,3078.13,55693.73
2885,27,2024-12-29,2024-12,Bills,1681.58,45480.33
2886,29,2023-01-15,2023-01,Shopping,1417.04,53079.5
2887,16,2023-05-08,2023-05,Travel,482.48,76656.4
2888,5,2023-11-16,2023-11,Bills,1931.73,41961.9
2889,8,2023-03-10,2023-03,Bills,3912.84,42490.6
2890,14,2025-05-18,2025-05,Entertainment,1244.2,117650.2
2891,48,2023-09-05,2023-09,Food,294.51,119667.26
2892,16,2023-12-15,2023-12,Bills,2810.21,102532.13
2893,48,2023-01-10,2023-01,Education,5125.08,84367.92
2894,4,2023-02-13,2023-02,Health,1975.96,82648.56
2895,50,2025-01-18,2025-01,Shopping,2913.31,66728.74
2896,33,2023-10-04,2023-10,Shopping,1445.46,86848.86
2897,5,2024-05-23,2024-05,Bills,580.25,74116.16
2898,12,2024-04-28,2024-04,Health,300.26,99119.72
2899,21,2023-01-27,2023-01,Health,1494.49,26408.46
2900,32,2024-01-19,2024-01,Food,276.69,93177.61
2901,17,2023-09-20,2023-09,Health,1535.15,46486.63
2902,38,2024-08-30,2024-08,Shopping,2183.31,56784.72
2903,24,2024-11-23,2024-11,Bills,2718.58,98575.27
2904,8,2024-03-18,2024-03,Other,388.05,44987.62
2905,27,2025-05-03,2025-05,Entertainment,823.48,118918.56
2906,3,2023-08-07,2023-08,Shopping,408.13,117736.91
2907,7,2023-11-02,2023-11,Other,370.83,100967.43
2908,47,2023-10-30,2023-10,Food,636.05,64120.11
2909,29,2024-10-01,2024-10,Travel,262.57,41126.29
2910,32,2024-03-19,2024-03,Food,783.21,51060.1
2911,46,2024-03-02,2024-03,Bills,3533.01,74150.63
2912,25,2023-05-17,2023-05,Bills,3927.84,25829.72
2913,43,2024-04-19,2024-04,Food,626.68,106390.33
2914,16,2023-02-20,2023-02,Other,156.76,54773.78
2915,1,2025-05-07,2025-05,Food,154.77,98811.89
2916,44,2024-10-23,2024-10,Health,3446.51,88676.78
2917,27,2024-12-23,2024-12,Bills,2960.06,90929.71
2918,24,2025-02-02,2025-02,Shopping,394.31,100267.92
2919,2,2024-07-18,2024-07,Health,3207.14,78136.66
2920,48,2024-07-04,2024-07,Shopping,736.97,25006.45
2921,13,2023-07-23,2023-07,Health,487.11,44668.84
